id,MajorAxisLength,MinorAxisLength,Roundness,AspectRation
9205,165.2750091,51.43361584,0.6243479938,3.213365547
9206,141.3839703,43.99827338,0.6199403087,3.21339815
9207,157.0877937,48.88509828,0.6264464698,3.213408569
9208,168.9135904,52.56472962,0.6195410591,3.213439726
9209,156.1575219,48.59372776,0.6272084145,3.213532468
9210,163.9408765,51.01512911,0.6072108661,3.213573685
9211,150.7034717,74.09294017,0.8127396042,2.033978829
9212,162.6469818,50.60880061,0.6207524379,3.213808268
9213,155.9452195,48.52027201,0.6368265534,3.214021954
9214,159.5334426,49.63518178,0.6165651772,3.214120245
9215,156.8830784,48.80510654,0.6209289043,3.214480809
9216,160.8469323,50.03694563,0.6265866913,3.214563365
9217,155.1634256,48.26873669,0.6314871437,3.214573991
9218,163.9129644,50.98834246,0.6358685851,3.214714511
9219,154.4652289,48.04736876,0.5696398823,3.214853026
9220,129.819728,63.82506887,0.8147574393,2.033992761
9221,161.8508662,50.34221014,0.6242206324,3.215013122
9222,162.0862105,50.41198145,0.6290020944,3.215231893
9223,162.7348454,50.60706032,0.6337829407,3.215654978
9224,146.1211693,45.43630626,0.6151054849,3.215956166
9225,158.9407778,78.13663473,0.8140230891,2.034139023
9226,153.2474831,75.33015566,0.8165918502,2.034344437
9227,146.4841695,71.98185546,0.805399549,2.035015194
9228,163.4813554,50.83247911,0.602327877,3.216080707
9229,167.1946863,51.98590079,0.6158570931,3.216154452
9230,162.3410553,50.47454957,0.6386584171,3.216295276
9231,156.4587892,48.64540112,0.6325699832,3.216312038
9232,172.4759413,53.62397074,0.6110933097,3.216396304
9233,130.727756,40.64366921,0.5929424058,3.216435882
9234,152.9609717,47.5519899,0.6354453939,3.216710217
9235,151.0043825,74.20163058,0.758594931,2.035054774
9236,158.3532968,49.225986,0.6295076897,3.21686389
9237,164.4731017,51.12822802,0.6190630414,3.216874671
9238,167.4109362,52.03858025,0.6233925849,3.217054259
9239,168.9179272,52.50650659,0.6290511333,3.217085619
9240,167.9224158,52.19629195,0.611545291,3.217133048
9241,170.4180929,52.97151256,0.6332284386,3.217164939
9242,172.1077922,53.49629057,0.6179535103,3.217191143
9243,156.6252484,48.6785157,0.5996320465,3.217543637
9244,137.0557674,67.33813769,0.7883381014,2.035336469
9245,150.8058668,74.0866488,0.795565234,2.035533653
9246,165.6097075,51.46835945,0.6008465933,3.217699364
9247,154.2448467,47.93259262,0.6192841522,3.217953344
9248,149.946474,73.66249506,0.8224557482,2.03558777
9249,155.2404815,76.26247352,0.8108060356,2.035607741
9250,146.8533863,45.63421668,0.6310805142,3.218054281
9251,150.6323517,46.8041671,0.646242287,3.21835343
9252,154.1082031,47.88237886,0.6349473019,3.218474244
9253,157.9218162,49.06590073,0.6128103584,3.218565519
9254,147.7393836,45.89774976,0.6146999041,3.218880758
9255,143.0649845,70.27555193,0.7827142056,2.035771766
9256,143.3856386,70.43062587,0.8019104662,2.035842176
9257,156.53013,48.6287013,0.6348008881,3.21888362
9258,152.4993003,47.37162951,0.6100040752,3.219211623
9259,154.2006424,47.89798958,0.632493781,3.219355213
9260,160.2932603,49.78866035,0.6101444021,3.219473253
9261,164.6850565,51.15147581,0.6155290559,3.219556307
9262,165.566712,51.42319193,0.6310823881,3.219689517
9263,169.4014887,52.61255926,0.6062729672,3.219791834
9264,138.7775571,68.16541027,0.8024623,2.035894108
9265,170.8923387,53.07545391,0.6263141814,3.219799853
9266,154.9019917,76.0804828,0.8150318991,2.03602798
9267,160.040123,49.70071802,0.6301989168,3.220076679
9268,162.4510919,50.44595677,0.6140096054,3.22029955
9269,164.5828436,51.10744373,0.6092321044,3.220330183
9270,173.3576535,53.83194624,0.6116570289,3.220348986
9271,154.0320767,47.83084545,0.5190545298,3.220350284
9272,166.5605899,51.72110195,0.6183218859,3.220360426
9273,152.6136861,47.38835474,0.609696156,3.22048923
9274,147.8303908,72.60667903,0.7951497147,2.036043967
9275,143.297298,44.49547679,0.6339815321,3.220491347
9276,147.9229205,45.9299755,0.6083290695,3.220618319
9277,164.0195248,50.9268478,0.6129116259,3.22068873
9278,152.8444909,75.06878118,0.7924534662,2.036059311
9279,155.499526,48.27910237,0.6240965318,3.220845425
9280,158.5123715,49.21128733,0.6224160094,3.221057201
9281,159.7708362,49.60144914,0.6030587113,3.221092104
9282,153.0445392,47.51241051,0.6377187636,3.221148696
9283,154.8416581,48.06987874,0.5911130125,3.221178463
9284,138.5090761,68.02576658,0.8085226219,2.036126648
9285,172.505259,53.55232983,0.6183236824,3.221246575
9286,159.40492,49.484391,0.6264586497,3.221317202
9287,157.6803657,48.94796221,0.5948955964,3.221387748
9288,166.5365028,51.69246772,0.6063448241,3.221678325
9289,152.8237946,47.43574135,0.6372999798,3.221701405
9290,163.1281244,50.63363229,0.6313176629,3.221734586
9291,161.6206531,50.16510622,0.6289252226,3.221774361
9292,162.7458783,50.50958008,0.6193855766,3.222079417
9293,165.754457,51.44165023,0.6298745539,3.222183896
9294,163.1960102,50.64406384,0.6215562962,3.222411431
9295,153.4623258,47.62280314,0.6274620293,3.2224547
9296,156.4673848,48.55382576,0.621509917,3.222555224
9297,167.7183302,52.04241916,0.6232132681,3.222723557
9298,161.474809,50.10346204,0.6297172791,3.222827373
9299,157.4399794,48.85096102,0.611817934,3.222863504
9300,168.7393345,52.35266963,0.6173610307,3.223127602
9301,168.9531527,52.41697741,0.6062031087,3.223252486
9302,169.8446361,52.68696065,0.621047451,3.223655986
9303,160.2947832,49.72425081,0.6185829817,3.223674174
9304,141.7472946,69.6158275,0.798022338,2.036136029
9305,150.9550339,74.1313709,0.7567837271,2.036317851
9306,157.0931198,48.7305305,0.6333534959,3.223710438
9307,153.71335,47.68005332,0.63112719,3.223850213
9308,162.6468593,50.45004218,0.6292798681,3.223919194
9309,171.0145127,53.04274276,0.6166032463,3.224088798
9310,140.9989961,43.73216733,0.6063888304,3.224148372
9311,149.3518038,46.32230492,0.4741419291,3.224187657
9312,156.3245935,76.76600472,0.8145445212,2.036377875
9313,162.0038069,50.24632554,0.6064694065,3.22419212
9314,144.8640702,71.12893843,0.7853322809,2.036640408
9315,144.5788756,70.98730406,0.8013293914,2.036686383
9316,171.6624368,53.24184096,0.6292949449,3.224201751
9317,152.1668419,47.19457722,0.6091401235,3.224244199
9318,171.5541485,53.20443728,0.5923898949,3.224433097
9319,164.5179231,51.01984462,0.4215100134,3.224586909
9320,165.7659698,51.40679791,0.594098712,3.224592398
9321,159.344761,49.41450998,0.6358711295,3.22465529
9322,168.5110676,52.25644927,0.6323930216,3.224694176
9323,158.3507677,49.10232992,0.5701387289,3.224913521
9324,161.9463178,50.21699114,0.6224262132,3.224930727
9325,156.5010189,48.52593722,0.6198263678,3.225100387
9326,156.50177,48.51884778,0.6244624524,3.22558711
9327,162.5752387,50.39592779,0.6318050396,3.22595983
9328,162.0841642,50.24196357,0.6202176006,3.226071448
9329,144.1139977,44.67115614,0.6167896205,3.226108527
9330,168.1503512,52.12083345,0.5002956584,3.226163898
9331,168.9260686,52.36060546,0.603071283,3.226205409
9332,169.2079477,52.4378118,0.6093933298,3.226830829
9333,161.2483377,49.97056037,0.6327476378,3.226866708
9334,138.9145891,68.20174667,0.7921767728,2.036818643
9335,161.7955984,50.1366559,0.634616412,3.227091946
9336,162.591296,50.38223483,0.5991941954,3.227155298
9337,164.9204117,51.10312936,0.6326464933,3.227207684
9338,174.6457607,54.11218907,0.6283938094,3.22747543
9339,157.7376573,48.87200165,0.6324020346,3.22756695
9340,171.0377623,52.98752015,0.6181712264,3.227887658
9341,149.8807294,73.58446936,0.7908163632,2.036852759
9342,164.099211,50.83736555,0.6176663927,3.227925153
9343,163.7850488,50.7356683,0.6074900225,3.228203241
9344,160.8603052,49.82092557,0.6192118558,3.228769907
9345,164.8361089,51.05044721,0.6127186851,3.228886678
9346,157.8075403,48.8734812,0.6282594379,3.228899118
9347,146.752241,45.44807011,0.6185048729,3.229009298
9348,153.3512176,47.49006881,0.633793805,3.229121824
9349,164.263069,50.86857734,0.6095392888,3.229165776
9350,165.2923657,51.18366883,0.6207074801,3.229396592
9351,154.9271854,47.96936768,0.5950915768,3.229710812
9352,145.2494319,71.30800548,0.7697154031,2.036930228
9353,138.8125419,42.97842878,0.6293399487,3.229818907
9354,167.9032697,51.97878305,0.6230459684,3.230227024
9355,165.4158587,51.20679091,0.6312719792,3.230350034
9356,161.6180257,50.01954384,0.6056304756,3.231097553
9357,154.4170697,75.80814367,0.8022331211,2.036945667
9358,130.0653171,63.84514434,0.813588093,2.037199829
9359,158.6010525,49.08452957,0.6407585804,3.231182083
9360,157.3470321,48.69464249,0.6171796154,3.231300694
9361,159.7482047,49.43455689,0.614035862,3.231508782
9362,166.2588565,51.44909296,0.6280892585,3.231521625
9363,161.6328037,50.01376365,0.6114895609,3.231766457
9364,166.7102212,51.58357851,0.6008853902,3.231846763
9365,171.1182178,52.94643961,0.6288695819,3.231911702
9366,166.4453782,51.49649968,0.6228951063,3.232168773
9367,167.944311,51.95679453,0.627342107,3.232383993
9368,155.559459,76.35793713,0.8131896295,2.037240198
9369,161.5256236,49.96747172,0.6257052744,3.232615499
9370,162.8324263,50.3715014,0.6419102807,3.232629994
9371,136.9589989,42.36653514,0.6279761745,3.23271654
9372,175.1506388,54.18026817,0.6290635604,3.232738499
9373,166.2361323,51.42164922,0.60257389,3.232804371
9374,171.1174197,52.92844611,0.5855571879,3.232995342
9375,173.3795128,53.62746379,0.6175190795,3.233035846
9376,141.1788884,43.66697048,0.6245377222,3.233081821
9377,166.6871989,51.5520112,0.6372720073,3.233379165
9378,167.0491314,51.66156381,0.6119627546,3.233528355
9379,167.9050217,51.92571622,0.6151428888,3.23356198
9380,161.740479,50.01921814,0.6323929325,3.233566717
9381,154.5462323,47.79327582,0.6294618275,3.233639664
9382,167.0812803,51.66919346,0.6216942246,3.233673087
9383,157.7875887,48.79228691,0.627516209,3.233863356
9384,159.9594195,78.51766582,0.7581234477,2.037241147
9385,136.3242588,66.90487304,0.8086779248,2.037583402
9386,171.5648073,53.05029252,0.5838755737,3.23400304
9387,131.8962633,40.78207185,0.643413255,3.234172698
9388,155.984191,48.22802731,0.6380192304,3.234305853
9389,147.4525045,45.58747377,0.6347000231,3.234496063
9390,147.2391213,45.5193328,0.6423189714,3.234650252
9391,161.2420082,49.84452199,0.6054627745,3.234899278
9392,157.7127721,48.74758211,0.6084356856,3.235294251
9393,150.4876585,73.85270794,0.7987318092,2.037672858
9394,152.6887537,74.92359149,0.8016055386,2.037926248
9395,149.429854,46.18678501,0.6298723414,3.235337856
9396,165.6172966,51.18818412,0.6386088946,3.2354595
9397,160.3411977,49.55325871,0.6134328138,3.235734679
9398,165.3268368,51.09375266,0.624088225,3.235754435
9399,163.0376038,50.38529451,0.6158053829,3.235817223
9400,148.0158138,45.74174119,0.6304780116,3.235902481
9401,160.2625196,49.52513432,0.6212385938,3.235983542
9402,149.0451938,73.13387966,0.8156655145,2.037977398
9403,146.9372287,72.09446647,0.7497820651,2.038120759
9404,167.7599222,51.83977577,0.6298846621,3.236123609
9405,157.8377336,48.76736817,0.622000123,3.236544016
9406,173.7384154,53.67958402,0.5760557562,3.236582745
9407,155.2441519,76.16741005,0.7742741127,2.038196544
9408,161.7355793,49.97060925,0.6087404068,3.236614116
9409,167.2544498,51.67163566,0.6094689912,3.236871596
9410,160.0513265,49.44436854,0.6123965102,3.236998089
9411,160.7216514,49.64900108,0.6030194362,3.237157806
9412,161.3096484,49.82626051,0.6071276967,3.237442399
9413,129.0951263,39.87210508,0.6221590215,3.237730389
9414,165.7447452,51.18703231,0.6259974078,3.238022166
9415,155.1032764,47.89616154,0.6215665538,3.238323727
9416,162.8697076,50.29272411,0.6153912668,3.238434793
9417,163.6035583,50.51869674,0.6185009706,3.238475434
9418,142.8172618,44.09991876,0.6421739551,3.238492628
9419,153.0216116,47.24978519,0.637114997,3.238567349
9420,160.3365091,49.50781388,0.6237004799,3.23861016
9421,146.4985235,71.87551796,0.8006159896,2.038225639
9422,141.4463805,69.39303531,0.8092112394,2.038336843
9423,163.5973296,50.51245876,0.6064078044,3.238752055
9424,167.1677097,51.6122319,0.632184673,3.238916505
9425,147.356874,45.49422432,0.6224974733,3.23902377
9426,161.2991858,79.13106528,0.7877965819,2.038380063
9427,160.998359,78.96425852,0.6998976661,2.038876347
9428,163.9743216,50.62394489,0.6168488072,3.239066452
9429,156.9391725,48.45153297,0.6204169537,3.239096121
9430,145.8960972,45.04132704,0.6176949065,3.239160717
9431,166.899341,51.52440028,0.6145650314,3.239229183
9432,147.209896,72.19845186,0.7603690981,2.038961947
9433,160.1220336,78.52780848,0.7713505555,2.039048799
9434,123.6905445,60.66040135,0.7985595739,2.039065712
9435,168.4055605,51.98722557,0.6225326451,3.239364261
9436,151.2401007,46.68084815,0.6294270632,3.239874739
9437,133.3776156,41.16729458,0.5941541529,3.239892661
9438,159.3372145,49.1758422,0.6107638184,3.240152225
9439,169.1992278,52.21261058,0.6260705564,3.240581651
9440,168.1750559,51.89503569,0.6170768462,3.240677141
9441,151.4556191,74.27381233,0.7691777802,2.039152352
9442,156.5125386,48.29571939,0.620770868,3.24071244
9443,172.4575012,53.21588178,0.6281215764,3.240714904
9444,133.8666875,65.6424311,0.7899611234,2.039331652
9445,150.5248622,73.79511035,0.7964771348,2.039767425
9446,137.09505,67.2076978,0.8183595365,2.039871242
9447,151.9534865,74.48804859,0.7785212831,2.03997137
9448,151.1943634,74.11563759,0.7923997858,2.039979258
9449,158.8971943,49.02905693,0.6049943944,3.240878049
9450,153.9282137,75.44979248,0.7926647938,2.040140982
9451,168.2105375,51.89799496,0.599304775,3.241176034
9452,159.6277787,49.24867579,0.6280222515,3.241260321
9453,160.7431067,49.59007163,0.6028926737,3.241437277
9454,161.3780744,49.78567901,0.6350782333,3.241455727
9455,156.6035643,48.31230134,0.6159622234,3.24148426
9456,169.3443072,52.24120406,0.6360016662,3.241585072
9457,133.2638446,65.31951681,0.7558087962,2.040184177
9458,161.8307409,49.92012042,0.6052641104,3.241793881
9459,162.9370601,50.26001829,0.6282723648,3.241882229
9460,168.2950168,51.90836618,0.6225721316,3.242155922
9461,139.2028733,42.93161911,0.639159645,3.242432411
9462,158.5371945,48.89245269,0.6116582274,3.24256988
9463,153.3891905,47.30469459,0.6049947363,3.242578604
9464,133.3215615,65.34415405,0.7993440038,2.040298225
9465,142.6802517,69.92490094,0.7859700627,2.040478424
9466,149.7532312,46.18189001,0.6340548382,3.242683033
9467,173.9827155,53.65100398,0.6195721924,3.242860387
9468,157.9026778,48.69130093,0.6462790835,3.242934052
9469,143.7994633,70.47197719,0.8207635785,2.040519779
9470,142.9501257,70.05256701,0.8066628676,2.04061224
9471,141.5465145,69.3564763,0.8157041539,2.040855044
9472,174.2098198,53.71956488,0.6160657869,3.242949196
9473,166.1712752,51.24007199,0.6134169115,3.24299457
9474,154.3387735,47.58324155,0.5595195822,3.243553159
9475,150.4113295,46.37137802,0.6183916161,3.24362432
9476,163.3555671,50.36135708,0.5768388579,3.243668888
9477,144.3836147,70.74064499,0.8030548787,2.041027682
9478,137.8961904,67.55672403,0.7803007841,2.041191196
9479,154.372044,47.59083939,0.6027142054,3.243734423
9480,153.2663826,47.24869968,0.6039701531,3.243822234
9481,165.0705626,50.88730998,0.60877602,3.243845325
9482,158.6781655,48.9149842,0.6210324497,3.243958228
9483,142.5592025,43.94566562,0.6197525176,3.243987786
9484,162.5351222,50.10150439,0.6313658103,3.244116603
9485,150.493619,73.70485923,0.8114276051,2.04184121
9486,165.9517065,51.15039286,0.6205236478,3.24438772
9487,155.4740376,47.92070076,0.5991931264,3.244402422
9488,145.8771758,71.44349595,0.7899682868,2.04185383
9489,156.6268499,48.27373898,0.633290238,3.24455601
9490,165.8458302,51.11262501,0.6359885228,3.244713613
9491,153.9626433,47.45028318,0.6266057424,3.244714951
9492,161.1088996,49.65192519,0.6034265792,3.244766422
9493,132.5173834,40.83941467,0.6538870998,3.24484042
9494,144.8064598,44.62593198,0.6147672359,3.244894916
9495,165.240928,50.92275718,0.590945435,3.244932859
9496,154.5878992,47.63955913,0.6179378506,3.244948148
9497,175.6531569,54.1297614,0.5828638502,3.245038448
9498,151.3048124,74.09917576,0.8189600031,2.041923015
9499,130.3696493,63.84056618,0.8046405297,2.042112987
9500,150.4697175,73.67719973,0.7770277229,2.042283339
9501,156.4500123,76.60070266,0.7969473048,2.042409623
9502,154.6308594,75.70956937,0.8174808383,2.042421594
9503,161.9078342,49.89223566,0.6138668576,3.245150916
9504,154.4548651,47.58914332,0.6305440628,3.245590367
9505,156.8759631,48.33288028,0.6172735784,3.245740006
9506,130.5899315,63.93334494,0.8166361607,2.042595012
9507,150.6153511,73.73714203,0.8272192558,2.042598166
9508,154.705084,47.65687947,0.6336976914,3.246227738
9509,157.4377022,48.49766514,0.5982616791,3.246294472
9510,170.404282,52.49185202,0.6002853688,3.246299672
9511,175.0478489,53.91998055,0.6226554489,3.246437539
9512,145.5460532,44.82913998,0.6031312005,3.246684039
9513,150.8655669,46.46513773,0.6094198059,3.246855046
9514,125.7271078,61.55173011,0.7604618884,2.042625083
9515,159.7626534,49.20269672,0.6277932341,3.247030429
9516,154.8592855,47.69133405,0.6137505563,3.247115826
9517,162.4816528,50.03697107,0.600933287,3.247231983
9518,174.2496328,53.65682383,0.6225381115,3.247483178
9519,138.5357338,67.82010848,0.7890118559,2.042694076
9520,137.6653435,67.38729006,0.8107403643,2.042897754
9521,136.4208946,42.00641655,0.6171585751,3.247620384
9522,160.9803918,49.56664997,0.6054712966,3.24775614
9523,167.9573493,51.70784108,0.619842311,3.248198838
9524,154.293205,47.49346579,0.6045969527,3.248724902
9525,145.0421399,44.64465926,0.6181550824,3.248812786
9526,151.9012115,74.35250327,0.7980509951,2.042987187
9527,146.1400246,71.53162873,0.799353945,2.043012681
9528,150.8912085,46.44186931,0.6097553765,3.249033916
9529,164.6257384,50.66898054,0.5961433839,3.249043826
9530,152.0536298,46.79766449,0.6228304787,3.24917133
9531,172.8991062,53.20343382,0.6024245238,3.249773441
9532,149.2989973,45.93800024,0.616211863,3.250010809
9533,167.0918041,51.41250167,0.6020270715,3.250022829
9534,161.7625626,49.76984521,0.611019342,3.250212291
9535,163.1376675,79.84723628,0.7572182144,2.043122281
9536,128.2431907,39.45270772,0.5610380933,3.250554857
9537,159.7698086,49.15065916,0.6096077052,3.250613752
9538,155.0501335,47.69872307,0.6012073369,3.250613927
9539,167.7574302,51.60478413,0.6144083871,3.250811588
9540,165.1443887,50.80034869,0.6123807734,3.250851479
9541,153.3248218,75.02964016,0.7825036665,2.043523353
9542,159.1197929,77.85725229,0.7657124572,2.043737587
9543,146.9843112,45.21261477,0.5972892795,3.250957989
9544,151.0739281,46.4702738,0.632554021,3.250979944
9545,170.5404265,52.45187275,0.6179118282,3.251369637
9546,160.5997543,49.39393601,0.6189315768,3.251406292
9547,153.6242664,47.2417088,0.6257652467,3.251877848
9548,167.0963814,51.38383359,0.6221368717,3.251925161
9549,164.6696813,50.63698818,0.6293599343,3.251964369
9550,165.9038725,51.00906308,0.6316582866,3.252439126
9551,160.0820587,49.21878565,0.6021620534,3.25245852
9552,168.1412547,51.69125033,0.6118694089,3.252799142
9553,167.9677536,51.62509579,0.6212124539,3.253606623
9554,138.7352446,67.87487443,0.789641412,2.043985285
9555,173.3263434,53.27198474,0.5192448627,3.253611523
9556,166.5513272,51.18962731,0.6267038697,3.253614765
9557,145.0160089,44.57033955,0.6042977461,3.253643799
9558,173.0238133,53.17845846,0.5909872947,3.253644772
9559,160.7764586,49.4141364,0.619776162,3.25365311
9560,151.633753,74.17671734,0.7997644079,2.044223018
9561,163.9998777,50.40342282,0.6258735948,3.253744855
9562,162.5544341,79.51541534,0.7235435135,2.044313463
9563,135.2968422,66.17973226,0.7991089128,2.044384853
9564,153.1722031,47.07152582,0.6183281486,3.254030976
9565,162.0051988,49.78024422,0.6286679469,3.254407473
9566,169.1033081,51.95619504,0.5799952568,3.254728487
9567,176.1299586,54.11295834,0.6197724853,3.254857321
9568,163.8728535,50.34542466,0.6170891723,3.254970131
9569,170.4074539,52.35028814,0.615972414,3.255138795
9570,155.5776743,47.79336459,0.6286390381,3.255214937
9571,159.2497492,77.89487237,0.8008626168,2.044418898
9572,144.0247103,44.24322597,0.6156970502,3.255294051
9573,160.4796735,49.29538162,0.6288347956,3.255470761
9574,154.0703999,47.32486346,0.6216423744,3.255591007
9575,162.1942891,49.8200058,0.6047330496,3.255605584
9576,153.2299614,47.05760074,0.6307083379,3.25622129
9577,155.0733381,47.62323475,0.6178366415,3.256253778
9578,145.8432617,71.33683127,0.8038800405,2.044431454
9579,162.3844121,49.86701242,0.6191064435,3.256349323
9580,147.6508136,45.33344549,0.6232027615,3.256995185
9581,166.0689888,50.98509194,0.5968932873,3.257206813
9582,161.3707812,49.5423479,0.6048374368,3.257229179
9583,153.6007697,75.12910885,0.8103834203,2.044490771
9584,147.6976082,72.23693829,0.7757801972,2.04462719
9585,166.2455662,51.03751292,0.6295620098,3.25732107
9586,163.7731865,50.27846163,0.6255676301,3.257322941
9587,143.0138369,69.94492534,0.823323567,2.044663515
9588,162.9090733,50.01232072,0.613315544,3.257378801
9589,168.1002411,51.60516475,0.6187157272,3.257430568
9590,154.1777766,47.3291055,0.4523904902,3.257567939
9591,160.4308648,49.24267923,0.6133790194,3.257963769
9592,162.811288,49.96747698,0.6323443665,3.258345184
9593,130.8370796,63.98707442,0.8286822282,2.044742329
9594,133.076239,65.07646336,0.7919425363,2.044921191
9595,153.1829464,47.00654694,0.6394325792,3.258757692
9596,155.6013467,47.74616403,0.6138428565,3.25892875
9597,167.7533163,51.46865853,0.6221733221,3.259329485
9598,162.8170747,49.95176812,0.5950661677,3.259485716
9599,151.7537982,46.55298037,0.6107515997,3.259808437
9600,164.6757027,50.51624352,0.6136905189,3.25985646
9601,161.1169078,49.42289909,0.617523932,3.259964728
9602,161.3285528,49.48638955,0.6261322529,3.260059064
9603,156.7215555,48.0656302,0.6091012746,3.260574236
9604,163.1346672,50.02987238,0.6286490277,3.26074522
9605,160.5146191,49.21866583,0.611199194,3.261254981
9606,144.7808849,70.79715644,0.7937156821,2.045009887
9607,164.0208796,50.29177379,0.617442618,3.261385855
9608,165.3493156,50.69875272,0.6257341523,3.261407958
9609,146.338602,44.86863701,0.6127716176,3.261489801
9610,152.123334,74.38267617,0.7938603138,2.045144674
9611,134.8654349,65.94200102,0.7957524242,2.045212958
9612,132.8444567,64.94996441,0.7785750418,2.045335327
9613,151.6543389,46.4976842,0.6240839681,3.261546063
9614,164.3414891,50.38511533,0.6320488396,3.261707114
9615,160.4159249,49.17596359,0.6202366123,3.262079951
9616,150.3494715,46.08363264,0.606630246,3.262535154
9617,167.1374232,51.22796009,0.6220547845,3.262621094
9618,169.8024268,52.04425026,0.6250242406,3.262654874
9619,167.1769499,51.23908411,0.6153608127,3.262684194
9620,162.6755737,49.85884591,0.6383040566,3.262722406
9621,155.7211411,47.72103803,0.6382798251,3.263154942
9622,162.7006911,49.85825664,0.6052160501,3.263264743
9623,157.9210068,77.20657433,0.7883710594,2.045434708
9624,163.6646273,50.1475437,0.6166655894,3.26366189
9625,154.5145687,47.34388975,0.6288232251,3.263664425
9626,160.667417,49.22668567,0.6057578981,3.263827633
9627,169.1207213,51.81363833,0.6201561356,3.264019412
9628,154.6919732,47.38955083,0.6124241577,3.264263335
9629,156.976357,48.08897856,0.6156218178,3.264289693
9630,137.5438243,42.13399997,0.6365817274,3.264437851
9631,158.5800066,48.5769165,0.6284244163,3.264513642
9632,155.3666374,47.59133925,0.6263462969,3.264598977
9633,165.1782943,50.58837879,0.6176697468,3.265143067
9634,145.539636,44.56905352,0.6277966095,3.265486353
9635,158.0781963,48.40855651,0.6127445668,3.265501138
9636,141.1876331,43.23469664,0.5965683738,3.26560943
9637,149.3960013,45.74449421,0.6025484152,3.2658794
9638,146.3457456,44.8093047,0.6140873381,3.265967785
9639,146.5198319,44.86156554,0.6342801948,3.266043665
9640,156.0272315,76.27793427,0.8106475629,2.045509399
9641,159.1617256,48.73179447,0.6206544984,3.266075614
9642,164.4308406,50.34290021,0.5882357786,3.266217082
9643,158.7276302,48.59327581,0.6243545865,3.26645256
9644,169.1909923,51.79445689,0.6156731325,3.266584929
9645,140.4484906,68.66173958,0.7948069436,2.04551314
9646,168.642992,51.6251308,0.6222279378,3.266684063
9647,153.8213738,47.08382862,0.6256013424,3.266968262
9648,164.0674279,50.21982442,0.6283129195,3.266985295
9649,154.5106815,47.29191418,0.6026787852,3.267169116
9650,158.7553986,48.58647099,0.6221570504,3.267481572
9651,151.2107123,46.27685746,0.6292441204,3.26752335
9652,171.5167417,52.48944547,0.627277527,3.267642478
9653,146.3427287,44.78357079,0.6367796121,3.267777136
9654,148.1149966,45.32281345,0.59921527,3.268000932
9655,139.876697,68.3733294,0.8280986287,2.045778643
9656,157.9534179,48.33174058,0.6202759809,3.268109445
9657,170.0103591,52.01957049,0.6312731115,3.268199978
9658,153.6507248,47.0050378,0.6186106573,3.268813982
9659,165.4121824,50.60265464,0.6162409474,3.268843968
9660,156.4067134,76.44966948,0.8014530642,2.045878216
9661,162.2546927,49.63413403,0.6066034238,3.269014275
9662,159.6312703,48.82829145,0.5768523528,3.269237271
9663,154.7741478,47.3424067,0.6151467701,3.269249676
9664,156.2971745,47.80406492,0.617811375,3.269537324
9665,148.3175589,45.3625745,0.6181934622,3.26960188
9666,140.198365,42.87857833,0.6143896054,3.269659828
9667,162.8186568,49.79591328,0.6237371728,3.269719261
9668,157.4619691,48.15593154,0.6224545212,3.269835388
9669,167.3955581,51.18202284,0.605359111,3.270592852
9670,151.9984499,46.47022351,0.6266168999,3.270878391
9671,140.9139122,43.07352487,0.642733959,3.271473896
9672,162.2350917,49.58765407,0.6196338607,3.271683138
9673,157.0947877,48.01425874,0.5999048959,3.271836155
9674,152.1136091,74.35021498,0.7794105006,2.045906783
9675,156.0767423,76.2806313,0.799916559,2.046086138
9676,160.9257925,49.18461342,0.598451575,3.271872671
9677,165.4922725,50.57944295,0.6326036401,3.271927542
9678,158.9784403,48.58625744,0.6086044545,3.272086566
9679,140.5575689,68.6945425,0.8055526857,2.046124244
9680,159.4174451,48.72041541,0.6143587086,3.272087148
9681,164.1664359,50.17173598,0.6146637105,3.272090007
9682,168.3465594,51.44529807,0.6060863911,3.272341025
9683,161.4331649,49.33212447,0.6162074667,3.27237407
9684,151.4431969,46.27601687,0.6161232169,3.272606571
9685,127.4333105,62.27734381,0.8014965069,2.046222633
9686,142.9354189,69.84596969,0.7982589738,2.046437605
9687,154.8405842,75.66193156,0.8077453361,2.046479398
9688,160.3806543,49.00606113,0.6175324662,3.272669759
9689,159.2666344,48.66168522,0.6062554422,3.272937089
9690,161.6661403,49.39428988,0.6229429396,3.272972254
9691,144.2967047,70.50794452,0.8094518159,2.046531149
9692,169.1959124,51.69358453,0.6187511516,3.273054364
9693,165.9278025,50.69277175,0.6155117246,3.273204379
9694,167.2649909,51.10075365,0.6136976831,3.273239218
9695,149.4986809,73.04721302,0.7936605108,2.046603487
9696,138.8466402,67.84095276,0.8056261251,2.046649326
9697,158.5617692,77.47269957,0.800241263,2.046679283
9698,142.0754147,69.41590129,0.8029215466,2.04672722
9699,164.579178,50.27798158,0.6231794765,3.273384747
9700,164.558848,50.26607829,0.6187518853,3.273755454
9701,171.5209343,52.3879632,0.634078427,3.274052355
9702,167.3919044,51.12419583,0.624695655,3.274220781
9703,168.7043271,51.52075772,0.5886387347,3.274492351
9704,172.6966113,52.73698181,0.6101420055,3.274677566
9705,164.0071052,50.08045528,0.6090651009,3.274872489
9706,167.433442,51.12569929,0.6121041261,3.274936956
